Country Name,Country Code,Series Name,Series Code,1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,6974.867706,7180.668327,7004.336039,7746.698513,8209.514443,8243.236101,8063.655006,8153.298637,8864.169195,9070.284608,10827.67164,11802.11183,12782.99389,12669.30267,11265.43763,9747.091805,10934.79495,12110.09375,12337.15547,14821.29215,15188.19022,15333.10517,16566.9946,17480.36519,18440.23405,19141.51187,14041.47541,14982.91115,17167.19098,17879.23965
Seychelles,SYC,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,46.04000092,..,..,..,..,..,..,..,..,..,..,..,77.56460571,81.27125549,81.29846954,84.01016235,83.85791779,84.9096756,84.31410217,..,..,..
Seychelles,SYC,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,44.18000031,..,..,..,..,..,..,..,..,..,..,..,76.78713989,80.7341156,80.79101563,83.6992569,83.35579681,84.62392426,82.95188904,..,..,..
Seychelles,SYC,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,48,..,..,..,..,..,..,..,..,..,..,..,78.4417572,81.87819672,81.8553009,84.34451294,84.42869568,85.23916626,85.82211304,..,..,..
Seychelles,SYC,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,94.05999756,..,..,..,..,..,..,..,..,..,..,..,95.52355194,96.36769867,97.23908234,97.97949982,97.67097473,97.77161407,97.66606903,..,..,..
Seychelles,SYC,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,94.16999817,..,..,..,..,..,..,..,..,..,..,..,95.39160919,96.31949615,96.78643799,97.59607697,97.69654083,97.77179718,97.50733185,..,..,..
Seychelles,SYC,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,94.27999878,..,..,..,..,..,..,..,..,..,..,..,95.2746582,96.27683258,96.37393188,97.23954773,97.71903992,97.77194977,97.36395264,..,..,..
Seychelles,SYC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,95.42113077,95.6637266,95.90632243,96.14891826,96.39151408,96.63410991,96.87670574,97.11930157,97.36189739,97.60449322,97.84708905,98.08968487,98.3322807,98.57487653,98.81747236,99.06006818,99.15258534,99.1642335,99.17582774,100,100,100,100,..
Seychelles,SYC,Voice and Accountability: Estimate,VA.EST,..,..,0.122146733,..,0.129361436,..,0.044132922,..,0.113340296,0.075662278,0.323293984,0.174468666,0.087051935,0.064095937,-0.00513157,0.039897081,0.101656742,0.01789809,0.050829589,0.020076066,-0.049868628,0.078476354,0.157837555,0.187435284,0.192306638,0.312127531,0.481483877,0.630645037,0.596247971,0.55641067
Seychelles,SYC,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.822,26.009,..,..,20.365
Sierra Leone,SLE,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,71.85375691,80.22470124,86.81205119,93.29605978,100,106.7913829,113.8265455,120.1144704,125.6869551,134.0947031,148.6923342,175.7863218,203.964069,234.1609476,265.6482684,297.1912345,378.0518827,558.1666622
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,11.64997445,8.211124323,7.469018985,7.185662757,6.79138292,6.587762394,5.52412878,4.639311714,6.689435625,10.88606094,18.2215094,16.02954477,14.80499909,13.44687111,11.87395888,27.20828838,47.64287333
Sierra Leone,SLE,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.6,..,..,..,..,..,..,54,..,..,..,..,..
Sierra Leone,SLE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,40.2,..,..,..,..,..,..,..,34,..,..,..,..,..,..,35.7,..,..,..,..,..
Sierra Leone,SLE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,73.03299396,64.27291185,59.48970698,31.93715585,44.49194201,87.79602874,76.35290761,112.7533959,13.48731254,10.56077543,10.46748161,6.870502734,7.836096232,2.855009718,1.698024489,2.093235521,2.722938019,3.408415126,1.671147836,1.551656891,2.331430177,6.582984324,4.711846041,6.699469367,8.096479257,11.40072345,14.26185848,9.046140883,8.76619207,..
Sierra Leone,SLE,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,19.90618344,10.13212664,7.225105999,1.882837958,4.016635752,4.739380436,7.741875115,9.057488033,1.283796603,1.387566129,1.56453493,1.138340296,1.535784312,0.471362325,0.218879102,0.298133436,0.445562841,0.614139527,0.603767255,0.56076106,0.719280018,1.226657602,0.978823763,1.56943141,1.51260611,1.847302062,2.421924345,2.421505816,2.319466996,..
Sierra Leone,SLE,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.6,..,..,..,..,..,..,..,15.8,..,..,..,..,..,16.1
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,7.7,8.5,9.2,9.9,16.8,11.3,12.2,13,12.1,14.6,11.5,14.2,17.2,13.5,18.8,19.7,20.3,23.4,26.1,22.7,26.3,27.5,29.4,..
Sierra Leone,SLE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,9.7,..,..,0.6,..,1,..,..,1.5,..,1.8,1.9,1.6,5.4,6.4,1.5,4.7,4.9,5,..
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,211.338564,201.3711228,216.6234189,193.0108126,151.0965629,149.5783419,138.7139416,221.2950856,240.5075193,255.9726186,258.4731688,286.2859063,320.5144108,358.0773155,402.5534055,386.4338685,400.5407437,443.4518422,558.1797233,706.4526815,702.3385877,581.2934118,515.4478396,484.4561288,519.6499639,506.6069138,493.4322406,504.6212876,475.7957278,433.3741743
Sierra Leone,SLE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,12.13000011,..,..,..,..,..,..,..,..,..,51.15548706,..,..,8.16147995,14.82783699,12.09269047,..,..,..,..
Sierra Leone,SLE,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,6.829999924,..,..,..,..,..,..,..,..,..,43.05572128,..,..,4.239759922,8.776074409,6.593520164,..,..,..,..
Sierra Leone,SLE,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,18.29000092,..,..,..,..,..,..,..,..,..,56.49067688,..,..,12.54864979,21.83261108,18.51222038,..,..,..,..
Sierra Leone,SLE,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,..,31.23999977,..,..,..,..,..,..,..,..,..,98.61832428,..,..,43.1501503,43.78577805,44.84305954,..,..,..,..
Sierra Leone,SLE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,21.98999977,..,..,..,..,..,..,..,..,..,98.62948608,..,..,32.07770157,32.6126976,33.53406906,..,..,..,..
Sierra Leone,SLE,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,..,14.03999996,..,..,..,..,..,..,..,..,..,98.64601135,..,..,22.17996979,22.95979118,23.84642982,..,..,..,..
Sierra Leone,SLE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,7.694687399,7.926170809,8.158258285,8.390952316,8.949547037,9.538650825,10.15665091,10.79560308,11.45551038,12.13622097,12.83772609,13.56017966,14.3035858,15.0676037,15.8525628,16.65828544,17.48494717,18.33385814,19.20548437,20.09973877,21.01671302,21.95649816,22.91918718,..
Sierra Leone,SLE,Voice and Accountability: Estimate,VA.EST,..,..,-0.587721765,..,-1.132704616,..,-1.3351897,..,-0.554964662,-0.346790135,-0.311112106,-0.530995607,-0.326508969,-0.218499303,-0.141638219,-0.241323814,-0.157845289,-0.203812569,-0.320652544,-0.342688739,-0.287209034,-0.271190405,-0.198737994,-0.194816008,-0.183088049,-0.130791754,-0.094753966,-0.066451833,-0.146654755,-0.296392292
Sierra Leone,SLE,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,29.95,30.357,30.639,30.992,31.407,31.717,32.029,32.069,31.959,32.31,32.746,32.267,31.805,31.293,31.392,32.23,31.623,31.6,31.618
Sierra Leone,SLE,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,21.132,..,..,..,..,..,..,..,..,..,..,32.31,..,..,..,33.167,..,..,..,..,..
Singapore,SGP,Consumer price index (2010 = 100),FP.CPI.TOTL,80.10550858,81.48375097,82.61081835,84.26599729,84.04058382,84.05462686,85.19913477,86.0487388,85.71170579,86.14704009,87.57943036,87.95173601,88.79862484,90.66772937,96.67698861,97.25387979,100,105.2477934,110.0635143,112.6594769,113.8144033,113.2195886,112.6169561,113.2659229,113.76273,114.4057859,114.1976627,116.8297585,123.9809781,129.9586804
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.100132626,1.720533848,1.383180525,2.003586185,-0.267502293,0.016709834,1.361623924,0.997197956,-0.391676867,0.5079053,1.662727199,0.425106277,0.962901778,2.104880036,6.627781774,0.596720257,2.823661349,5.247793398,4.575602704,2.358604154,1.02514803,-0.522618167,-0.53226874,0.57626031,0.438620118,0.565260569,-0.181916667,2.30485959,6.12106004,4.821467295
Singapore,SGP,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,21552.41004,24914.8507,26232.8661,26375.86537,21829.27378,21796.63739,23852.83895,21699.74149,22159.83737,23730.38401,27608.08001,29961.31728,33768.45282,39432.88602,40008.57205,38926.80544,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,56899.91818,61162.09739,66840.63734,66081.71992,61466.80368,79601.41296,88428.70242,84734.25592
Singapore,SGP,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,47.50999832,..,..,..,..,..,..,..,..,..,59.38000107,58.75,59.65000153,63.16999817,63.18000031,65.51999664,66.56999969,67.69999695,68.77999878,69.55000305,70.91999817,70.69000244,71.40000153,73.51999664,74.48000336,74.55000305,78.37000275,79.04000092,63.37242508
Singapore,SGP,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,43.77000046,..,..,..,..,..,..,..,..,..,55.97000122,56.29999924,57.56999969,60.63000107,60.43999863,62.54000092,63.68999863,64.90000153,66.01000214,67.06999969,68.27999878,67.83000183,68.62999725,70.56999969,72.06999969,72.30000305,76.55000305,76.98999786,60.4686203
Singapore,SGP,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,51.36000061,..,..,..,..,..,..,..,..,..,63.02000046,61.36000061,61.90000153,65.91999817,66.16000366,68.72000122,69.69000244,70.76999664,71.77999878,72.25,73.79000092,73.81999969,74.41000366,76.75,77.12000275,77.04000092,80.34999847,81.26999664,66.54984283
Singapore,SGP,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,80.48000336,..,..,..,..,..,..,..,..,..,86.73999786,82.06999969,82.34999847,83.15000153,83.33000183,87.23000336,87.37000275,87.91000366,88.69000244,88.41999817,90.05000305,89.48000336,89.33000183,91.30000305,91.43000031,91.54000092,92.66999817,92.30999756,81.15087128
Singapore,SGP,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,74.56999969,..,..,..,..,..,..,..,..,..,82.36000061,77.81999969,78.11000061,79.23000336,79.18000031,83.61000061,83.69000244,84.40000153,85.08000183,85.16999817,86.69999695,86.11000061,86.01999664,87.91000366,88.51000214,88.84999847,90.23000336,89.73999786,78.76531982
Singapore,SGP,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,68.83999634,..,..,..,..,..,..,..,..,..,78.26000214,73.83999634,74.18000031,75.58000183,75.33000183,80.23999786,80.29000092,81.16999817,81.76000214,82.18000031,83.62000275,83.04000092,82.97000122,84.80000305,85.83000183,86.41999817,87.97000122,87.37000275,76.58519745
Singapore,SGP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,..,..,0.139815584,..,0.112500772,..,0.130497083,..,0.058619268,-0.021019518,0.077511214,0.132438689,-0.387192518,-0.363209665,-0.3348355,-0.23422043,-0.208965808,-0.102027185,0.05309137,0.036679339,-0.098820016,-0.161713511,-0.14990443,-0.168806583,-0.075884558,-0.206006989,-0.203881621,-0.139553949,-0.060132567,-0.065411933
Singapore,SGP,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,9.425,8.645,8.294,8.032,8.834,7.781,7.523,7.248,7.385,7.287,7.446,7.569,7.845,7.351,7.085,8.871,7.543,6.623,6.757
Singapore,SGP,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.7,3.6,3.6,4.1,4.5,4.3,4.13,4.46,7.543,6.623,6.757
Sint Maarten (Dutch part),SXM,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,89.2838172,89.55220542,93.52156891,93.13071513,98.67910497,100,104.5847544,108.7840249,111.5347898,113.6391777,114.0142179,114.141552,116.6435463,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,0.300601202,4.432457542,-0.41792902,5.957636888,1.338576217,4.584754357,4.015184211,2.528647885,1.886754663,0.330027165,0.111682656,2.19201011,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,99.9,99.9,99.8,99.8,99.7,99.7,99.7,99.7,99.7,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sint Maarten (Dutch part),SXM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27997.28983,28460.33262,27942.88054,36136.69917,36519.99266,36597.69201,35043.69087,32341.92343,35509.49473,30642.57994,33238.45587,37592.66081,39432.63812
Sint Maarten (Dutch part),SXM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,98.38442361,98.41493153,98.44543945,98.47594737,98.50645529,98.53696321,98.56747113,98.59797905,98.62848697,98.65899488,98.6895028,98.72001072,98.75051864,98.78102656,98.78102656,98.78102656,98.78102656,98.78102656,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Consumer price index (2010 = 100),FP.CPI.TOTL,40.13402683,44.08365486,46.62985088,49.49385165,52.79293919,58.373386,65.39907866,70.19258274,72.38760463,78.57974389,84.51133655,86.80082044,90.69238871,93.1925273,97.47768723,99.05205388,100,103.919286,107.6667221,109.1745662,109.091413,108.7366262,108.1711847,109.5903321,112.3454737,115.3389877,117.5730362,121.276124,136.7681135,151.1724597
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.41552034,9.841095798,5.775827862,6.141989996,6.665651232,10.57044161,12.0357806,7.329620191,3.12714223,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,3.149606299,12.77414636,10.53194766
Slovak Republic,SVK,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.5,0.6,0.6,0.5,0.5,0.7,0.9,1.5,0.3,0.2,0.1,0.2,0.1,..,..
Slovak Republic,SVK,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,27.1,29.3,25.8,24.7,26,27.2,27.3,26.5,26.1,28.1,26.1,26.5,25.2,23.2,25,23.2,24.2,24.1,..,..
Slovak Republic,SVK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,0.2,..,..,..,..,..,0.6,..,..,..,..
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,99.9,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Slovak Republic,SVK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,3771.359516,4819.125555,5196.94038,5146.671078,5538.616465,5645.581396,5426.624281,5722.168183,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16908.84796,18509.74022,17498.3539,18276.00955,18719.98814,16390.88217,16563.4405,17585.197,19486.39368,19381.89055,19553.26096,21765.7225,21279.45892,24470.23854
Slovak Republic,SVK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,41.75,..,..,..,..,..,..,..,..,84.25254059,84.84999847,85.37999725,85.95999908,85.31999969,86.69000244,87.31999969,87.06999969,87.77999878,87.69999695,89.13872528,89.81350708,90.18119049,..
Slovak Republic,SVK,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,42.86000061,..,..,..,..,..,..,..,..,79.17657471,80.33999634,80.58999634,81.26999664,81.08000183,82.59999847,83.38999939,83.30999756,84.30999756,84.34999847,86.04025269,86.95536804,87.23482513,..
Slovak Republic,SVK,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,40.5,..,..,..,..,..,..,..,..,89.8620224,89.80999756,90.63999939,91.09999847,89.94999695,91.13999939,91.59999847,91.16000366,91.55000305,91.33999634,92.49893951,92.91394043,92.89354706,..
Slovak Republic,SVK,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,99.66999817,..,..,..,..,..,..,..,..,99.73361206,99.86000061,99.80999756,99.75,99.76999664,99.80999756,99.79000092,99.73000336,99.70999908,99.73000336,99.7095108,99.72161865,99.53409576,..
Slovak Republic,SVK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,99.63999939,..,..,..,..,..,..,..,..,99.70233154,99.87000275,99.73999786,99.75,99.77999878,99.81999969,99.80999756,99.79000092,99.73999786,99.76000214,99.78482819,99.79260254,99.81815338,..
Slovak Republic,SVK,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,99.61000061,..,..,..,..,..,..,..,..,99.67393494,99.87999725,99.68000031,99.75,99.80000305,99.83000183,99.81999969,99.83999634,99.76999664,99.77999878,99.85433197,99.85798645,99.64455414,..
Slovak Republic,SVK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,99.8249495,99.832395,99.83485776,99.6609157,99.46972245,99.27787271,99.08535767,98.89217133,98.69834223,98.50383607,98.30654265,98.10826133,97.91150365,97.71412622,97.51612871,97.52082877,97.52625639,97.5323996,97.53177042,97.53184483,97.53262821,97.5341274,97.5363607,..
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,..,..,0.644221544,..,0.710790992,..,0.848681509,..,0.976482391,0.931504726,0.947524965,0.899956763,0.931123257,0.947436213,0.935453057,0.876306593,0.91094625,0.96597904,0.973016918,0.959501922,0.959563911,0.965466559,0.961435556,0.912068963,0.847067475,0.861327171,0.879534602,0.904362619,0.889783502,0.912476003
